Bus_Number,Real,Imaginary,Magnitude,Angle
152,0.944036682437026,0.00202018621045506,0.944038843977848,0.122609607401094
153,0.961560902326568,-0.00167406875051118,0.961562359594668,-0.0997513281554374
154,0.95549330407732,-0.000318296519174023,0.955493357093218,-0.0190865246569094
155,0.950532137332411,0.000755016326726431,0.950532437190533,0.0455105494996657
156,0.94681068618791,0.00155889902199094,0.946811969530267,0.0943359166092521
157,0.944374835493012,0.00212046348270872,0.944377216094202,0.128649556753477
158,0.969212323883465,-0.00341693737085267,0.969218347034651,-0.201994211476456
159,0.961555672547465,-0.00167313816357682,0.961557128203791,-0.0996964203976903
160,0.955441451760283,-0.000341901344989159,0.955441512934375,-0.0205030912207775
161,0.950505839357143,0.000726898256556425,0.950506117304409,0.0438168734924155
162,0.946792909830072,0.00152920088833547,0.946794144764242,0.0925404909901549
163,0.944306544120454,0.00206634145627485,0.944308804912741,0.125375023873378
164,0.943083961318564,0.00231120400413449,0.943086793333605,0.140413765220785
165,0.969822917662607,-0.00354084245688503,0.969829381483628,-0.209187083099137
166,0.961844656739089,-0.00183878947737523,0.961846414374082,-0.109534057689309
167,0.955060137824767,-0.000401977357757218,0.955060222419329,-0.0241153449789533
168,0.94952922788675,0.000786580027305432,0.949529553684005,0.0474632103798064
169,0.945801939646303,0.00156684792552099,0.945803237492414,0.0949180662271936
170,0.943314409496832,0.00208009151780989,0.943316702886724,0.126342045243794
171,0.942098427381359,0.00234528417519475,0.942101346582358,0.142633299778983
172,0.960955577466142,-0.00152486703137277,0.96095678731291,-0.0909182213347143
173,0.95410400536537,-0.000109326856917725,0.954104011629027,-0.00656528787865467
174,0.948604197624353,0.00110607740849976,0.948604842470128,0.0668071454462364
175,0.944877561879248,0.00188609985121765,0.944879444329022,0.114369757569317
176,0.942352193939284,0.00237270095410343,0.942355180986447,0.144261842136305
177,0.941153374511347,0.00263487444007788,0.941157062831391,0.160406151252776
178,0.960922184875228,-0.00155139596838733,0.960923437228395,-0.0925031865328873
179,0.954109061846382,-0.000110186987814531,0.954109068208953,-0.00661690532395498
180,0.948640858369323,0.0010999205035115,0.948641496031457,0.0664327009047087
181,0.944843595432738,0.00185898414122326,0.944845424210914,0.112729565560346
182,0.942341528462054,0.00237445345721721,0.942344519957229,0.144370029037519
183,0.941197386975212,0.00266046456712533,0.941201147109734,0.161956447568311
184,0.965968781561725,-0.00401494793368357,0.965977125380697,-0.238142527250777
185,0.960556067220688,-0.00268194247646699,0.960559811302723,-0.159973572329105
186,0.956386066087227,-0.00161889646905486,0.956387436257701,-0.0969857778601859
187,0.953405258383547,-0.00086261034297442,0.953405648614482,-0.0518393601209501
188,0.952230741882615,-0.000557229866769203,0.952230904923507,-0.0335285498943684
189,0.959617949008593,-0.00239078870177758,0.959620927205152,-0.142746203365063
190,0.955482783149519,-0.00130179428672977,0.955483669961719,-0.0780623927381297
191,0.951547126611485,-0.000220305671554422,0.951547152114472,-0.0132653282263344
192,0.951337216387603,-0.000242208023624268,0.951337247220375,-0.0145873586978181
193,0.959607340553526,-0.00235668142831092,0.959610234413726,-0.140711332986748
194,0.955491450087409,-0.00127093373086301,0.955492295344493,-0.0762111433516924
195,0.952530136571054,-0.000518085513502923,0.952530277465588,-0.0311634343982769
196,0.951348939895414,-0.000211657991847706,0.951348963440458,-0.012747278022227
197,0.962430103967954,-0.0044293368223831,0.962440296355287,-0.263687215501623
198,0.956836271757267,-0.00307774158229265,0.95684122164735,-0.184295892766054
199,0.952420183227599,-0.00205435286107864,0.952422398825737,-0.123585753535081
200,0.949879225851315,-0.00144787598982846,0.949880329330372,-0.0873343862777641
201,0.948599907319911,-0.00113376166309364,0.948600584852683,-0.0684795843182076
202,0.955946179808769,-0.0027291665086181,0.955950075600609,-0.163575419827944
203,0.950543370439738,-0.00140630615878947,0.950544410737315,-0.0847676721742309
204,0.948915262357117,-0.00111946737439868,0.948915922693617,-0.0675937342812928
205,0.947638031954764,-0.000805825735552301,0.947638374572397,-0.0487215592712717
206,0.9559496475908,-0.00272976644483031,0.955953545081464,-0.163610783920578
207,0.951451452706865,-0.00175743067288693,0.951453075784915,-0.105831196685791
208,0.948930512109379,-0.0011220786663574,0.948931175519438,-0.0677503158338497
209,0.947625104442718,-0.000770909630213817,0.947625418016913,-0.0466111104973213
210,0.961924300166054,-0.00433401740206445,0.961934063726197,-0.25814840641194
211,0.957792140799554,-0.00324666917125723,0.957797643470739,-0.194217221658817
212,0.955440949943501,-0.00261154287733625,0.955444519051284,-0.156608330701168
213,0.954271497763003,-0.00230465776785676,0.954274280744416,-0.13837456834933
214,0.956894938453788,-0.00292929741983796,0.956899422103417,-0.175396324166422
215,0.954532334999766,-0.00225994782300141,0.954535010318777,-0.135653058033224
216,0.956906679083717,-0.0028989577521849,0.956911070283481,-0.173577569971116
217,0.956881081310437,-0.00292689767083755,0.956885557681694,-0.175255174207506
218,0.954566650836823,-0.00226589987788075,0.954569340169737,-0.136005438536308
219,0.953389734673755,-0.00199024278887372,0.953391812030946,-0.119607273098192
220,0.961038513286859,-0.00417441359932163,0.961047579337003,-0.248871167691246
221,0.955612358606364,-0.00287501003488566,0.955616683406019,-0.17237684567007
222,0.951996311058651,-0.00196806939728447,0.951998345359083,-0.118447843026696
223,0.94958190319946,-0.00137027396038709,0.949582891871287,-0.082679398108931
